wallet_age,transaction_volume_total,transaction_count,active_days,average_tx_value,gas_spent_total,tokens_held,DEX_activity_count,contract_interactions,NFT_activity,liquidation_events,scam_interaction_count,failed_transaction_count,eth_ratio,btc_ratio,nft_ratio,nft_collection_diversity,average_eth_holding_age,average_btc_holding_age,predicted_holding_duration,credit_score
519,39000,890,435,939,4676,15,163,124,2,0,3,5,0.4189341041892348,0.3442034902271078,0.23686240558365732,12,329.99924032757673,259.0497823260306,241.40703568617826,688.995448116485
415,27737,597,44,246,3426,46,120,34,5,0,4,14,0.4878545993018342,0.3418256386992443,0.17031976199892135,5,320.188263657739,106.5201830386985,202.17878169508626,486.20994456480736
814,12485,996,311,1698,25473,15,22,118,5,0,3,0,0.32259725083257657,0.41535950041448644,0.26204324875293705,16,328.29143826602035,171.70983949099048,267.41593688657156,675.996168707899
133,39565,849,419,1929,3962,46,170,13,1,0,0,2,0.4260742536364463,0.40266082056018104,0.17126492580337252,5,120.45167381577969,216.71059668001638,160.9292390045193,701.945322613348
958,26522,354,78,1446,30943,25,133,13,17,0,3,4,0.4585252761969505,0.3138038907534536,0.22767083304959584,12,41.71913358320105,327.67848569880283,311.83829775240014,618.0924043739105
422,66155,823,358,542,1859,21,196,9,22,1,4,16,0.5048931604894686,0.25608134882784395,0.23902549068268725,9,117.45737796493529,139.23361827958632,256.8586814822231,490.96334584152874
840,56168,973,329,936,45816,24,170,139,1,0,0,13,0.42671856798683544,0.43027929392883413,0.1430021380843304,7,123.3669607829374,74.74201906426697,263.76457399562685,702.098440480104
275,53487,810,430,1136,5138,5,24,37,11,0,2,8,0.445001422106095,0.4099680074709508,0.14503057042295422,19,334.63570945286426,193.90619567569874,209.53855769823886,688.2990442068294
205,13342,10,477,1042,36192,6,17,107,21,1,0,2,0.32448201028554335,0.2777884969936623,0.39772949272079433,11,247.49631550072016,280.15173656416084,326.55170971074284,674.2917047009287
68,41806,156,58,1617,26640,49,189,118,36,1,1,12,0.4081987262574932,0.3189008336140406,0.2729004401284662,12,57.370826466746635,66.80301861266571,114.42493578248258,438.8151966332874
506,49770,296,414,1824,11409,43,140,33,19,2,0,2,0.32264011600952813,0.3874701799955161,0.28988970399495584,3,75.35182966371889,172.26896971848174,157.684463875952,618.8144665999743
711,79623,985,83,386,5017,48,42,168,38,0,2,10,0.3559953061696429,0.44902802406073883,0.19497666976961822,17,82.15150205656175,35.958022322931946,290.51026084202584,601.2316753911339
788,76629,663,201,819,11451,44,77,9,23,0,3,1,0.47121682712477214,0.33872481256838183,0.190058360306846,7,241.19128563658927,41.24232585182913,195.07088020332813,665.5537940496608
567,53603,62,270,1237,29327,47,27,121,47,0,0,14,0.27144464586127165,0.44713560093016236,0.2814197532085661,10,276.36369854484605,191.78937667758296,327.8866944971039,702.3475492196098
896,82974,313,365,579,11278,23,145,144,19,0,0,12,0.38473040907775813,0.3866774194532754,0.22859217146896643,15,317.9807100394077,129.89609488056135,146.04377212055553,774.7875416125976
847,27399,78,79,121,25944,4,58,144,0,2,0,18,0.3028198378406122,0.38200714028786614,0.3151730218715216,2,345.1132445200914,313.11094516681305,153.725606554581,563.1417851563335
950,86382,370,99,1472,44764,27,187,194,0,1,0,15,0.47567989107672487,0.33352896948359073,0.19079113943968432,13,97.571026724458,231.72169255236219,327.7264894445195,663.5850563105184
437,82244,611,269,1849,2134,18,62,189,16,1,2,17,0.4423884810749696,0.27667028865973775,0.28094123026529266,4,133.77378238255642,182.06754218390176,185.56405726098376,546.1663471442743
554,77534,967,135,782,31131,21,184,114,0,0,4,6,0.4460775510851731,0.3582209302083928,0.19570151870643412,18,110.50816504951827,166.65834930318928,202.90173570783307,575.2431887588334
857,56106,229,240,1958,38887,28,91,0,44,0,4,12,0.4056763909338209,0.29715351255149747,0.2971700965146817,1,150.18512510115613,196.5772358635037,141.4758446374526,571.5574012556069
535,31678,971,304,1689,39462,35,178,11,29,0,0,3,0.3848303648039508,0.4320891901515215,0.18308044504452775,2,336.41281098695606,43.54700845624155,122.68443062999245,710.3234492700042
932,77218,713,428,1005,23520,22,55,102,40,2,2,8,0.36997779284350446,0.34503064610542383,0.2849915610510717,2,222.6627099246861,329.0857744009211,249.74281813086134,670.8570707731917
854,64230,975,138,1933,22869,40,154,3,46,2,2,9,0.47176947185832335,0.35164846346280365,0.176582064678873,4,277.2942856037072,364.43155717087603,70.14662161630329,598.7403170649528
65,75055,584,289,419,37932,23,159,169,2,1,0,8,0.3599893417727894,0.36133912749721164,0.27867153072999895,3,194.18994410247197,90.79818682766405,324.5563347962746,619.75072073207
714,57373,594,322,225,6039,3,110,140,45,0,1,6,0.3127835421227711,0.33696084407290106,0.3502556138043279,17,39.667400967601715,70.32829319949761,291.0330508163111,657.2278615072812
49,32480,170,109,376,22281,40,136,97,10,0,0,14,0.45489461918349716,0.33202443267830434,0.21308094813819853,14,51.5054878092678,78.0984502552794,93.90066834144393,512.3917195728727
350,86230,690,335,1327,48399,10,67,105,23,0,1,7,0.478338325033261,0.312687030861425,0.2089746441053139,2,210.20421547474174,251.44406450851298,262.49668185122937,727.7568511282195
805,69836,98,306,293,11442,25,45,84,21,0,0,18,0.42094177316067205,0.3050674954863176,0.2739907313530103,16,270.7943266647086,251.58268088100954,231.88202863068767,728.4864337466596
541,73258,697,191,1804,9252,49,66,120,43,2,1,10,0.44933871679234383,0.386134102700198,0.16452718050745824,11,102.13572672212506,314.05459436326765,91.81924199677579,571.2758215416434
429,40986,790,183,1787,28586,8,153,131,44,1,1,4,0.4223758976823128,0.29730571132063527,0.28031839099705186,13,271.83970728742185,281.86184012279483,121.52317452682787,622.8473045863855
683,25160,594,325,1670,18568,11,135,81,25,1,0,1,0.3563663466141966,0.40968348688123163,0.23395016650457187,1,301.57303411697666,180.64604057872882,167.01047875083452,702.2291311001217
912,86595,766,373,795,21810,5,5,196,12,2,1,9,0.46366164768349993,0.2950139209117903,0.24132443140470985,2,167.98565525130726,235.3065461243818,264.24631630723377,667.3913603966414
500,80111,598,197,1409,2551,45,23,18,0,0,3,15,0.4256377596468136,0.27782505409843017,0.29653718625475634,2,280.0504430027752,260.5753645732826,243.972341953697,614.5666040074273
172,65929,168,66,156,13625,37,175,129,23,1,4,12,0.2684129238215187,0.43475652267412057,0.2968305535043607,5,165.35003336003408,201.76671754555042,208.2986739716938,442.80165524941856
121,74506,498,40,1857,35397,45,93,11,9,1,2,7,0.3306852124891285,0.46332965720637825,0.2059851303044933,4,257.2474608674317,189.3430797912983,287.4175319432015,558.4792927161341
383,35911,980,93,1426,27249,38,172,80,34,2,1,8,0.34450247389377864,0.27860661783686735,0.376890908269354,12,285.93901152204694,246.10764429028885,283.90914276806564,527.92019469418
863,88127,333,161,1286,2361,29,12,73,23,0,1,10,0.3311492080351194,0.2832615207392449,0.3855892712256357,3,362.29541713321714,216.753973906844,236.98281661085574,733.7774401792415
829,32821,619,482,118,27149,5,196,97,27,1,2,10,0.4200580814723576,0.2996558315795621,0.28028608694808027,10,145.7078817913047,245.72067228752996,293.64167793391647,639.140207464543
756,76039,390,45,1493,5370,9,24,5,35,0,1,15,0.4757625470258945,0.3427835604988393,0.1814538924752661,18,167.69866149249484,235.3063492777269,141.9782305510351,640.5400761990686
988,61535,111,222,363,6283,48,147,135,15,1,2,9,0.4174491493806662,0.3750240515118667,0.20752679910746716,10,85.4827199024074,270.93084777207434,325.2185919880729,641.6689786719924
883,85458,503,423,893,8610,2,117,124,39,2,0,11,0.46368850633085207,0.24795500909580084,0.2883564845733471,1,98.36447456460532,245.33917544226347,235.99487874365013,672.9163986359945
80,13175,653,417,212,44326,1,81,50,15,0,3,5,0.36586893210685634,0.35478669485792885,0.27934437303521475,6,262.2873258704565,204.11373295648454,305.49177712716426,594.3814276368955
694,55771,623,373,1611,15924,40,110,10,16,2,3,11,0.3814701214476955,0.4397213391399284,0.17880853941237626,11,337.2102727017495,258.4019317802695,213.00350010474511,587.9818583705512
727,87925,28,115,1450,48607,30,81,190,14,1,4,9,0.2539109828537854,0.4586237949444804,0.2874652222017341,2,162.1926588065156,180.5764583371184,103.17681207120792,530.3262763262373
604,67358,463,423,641,45717,11,65,184,15,2,1,17,0.39452626593770634,0.4358914504926202,0.16958228356967345,7,90.24788968990632,110.95986070082135,211.7073931072334,552.728042300396
219,18327,491,351,746,11626,28,44,126,14,2,4,17,0.483117969094554,0.37168503961737875,0.14519699128806718,18,125.50833229330301,30.47510374486168,154.322407365157,349.03811489644113
154,48057,603,229,678,35761,44,113,139,33,2,0,3,0.3462541360039516,0.31800114797784457,0.3357447160182038,19,182.44232111072643,217.58798929385748,263.66217707242663,575.4047930757091
179,7150,406,400,1188,1869,12,174,72,10,1,3,8,0.47402574577708156,0.2731602870743312,0.25281396714858717,4,127.36786033739841,227.86950091389474,189.3909202311365,497.9197089754621
343,5425,288,172,1415,32552,39,62,1,0,0,0,6,0.39290884332507203,0.40130469999985907,0.20578645667506892,13,108.2489928458252,355.63640319986433,310.0977896507754,656.6037979896666
599,17032,860,448,124,2014,26,75,7,14,2,0,17,0.33479901828154046,0.43755713447262445,0.22764384724583522,18,276.5548037336216,151.09524192158233,257.1542916278421,580.7054936069907
371,3198,374,229,1672,11103,13,113,138,25,0,1,7,0.2952068596732331,0.35472177202378913,0.35007136830297775,13,32.62804861560877,162.03463634748442,259.32238506549356,560.1798132754326
334,61500,340,279,100,17986,8,110,123,3,1,0,10,0.4323315266633983,0.3086821012237805,0.2589863721128213,19,210.64222665772186,97.60285974963372,102.74703671950677,604.6204649516849
721,54394,650,129,1010,45781,28,182,52,42,0,3,6,0.4514609998637426,0.30303215759387575,0.24550684254238156,17,295.91188035496754,53.62898890450284,359.7236717745823,621.253534509231
711,21079,353,403,1672,31471,30,146,9,4,2,4,8,0.4322960392488803,0.3963920866309202,0.1713118741201995,1,119.18647591635185,288.88950510868307,311.9611951059487,518.8957294190118
867,37220,831,345,240,34458,9,34,111,34,2,3,7,0.40858964235243167,0.3865314430562449,0.20487891459132318,6,232.10265605502582,113.64315655367388,294.3166363278327,555.9124801818765
812,42874,464,409,1867,26069,39,52,7,12,2,1,2,0.42677616562939596,0.38149862689926833,0.1917252074713358,19,254.08153538223695,233.9831284450627,140.6221004286092,667.154224901717
83,14859,610,191,747,17873,31,25,35,9,2,3,16,0.37498969298814444,0.30890989786801343,0.31610040914384224,1,249.43327329570513,260.4039669077363,209.4366037038227,392.5073689525732
473,51460,734,488,287,24248,21,13,105,10,2,2,1,0.44089334316859186,0.277675196820651,0.2814314600107572,8,179.35962745657042,187.86429024270197,75.92956800490009,591.6489263423662
642,32419,664,115,1251,24624,47,117,13,17,2,4,14,0.4345644685704618,0.3783919164857845,0.1870436149437536,17,146.10362593838602,323.5779578641092,210.3894521820065,436.72092722680236
293,9705,74,226,300,44516,34,44,181,33,1,2,13,0.37449404884194587,0.34184808938927325,0.2836578617687809,15,310.0345644643175,178.67127172820915,78.87289757190123,496.02337808453865
82,43880,85,214,1250,30061,31,171,85,38,1,2,17,0.3644547332117123,0.3742750299216362,0.2612702368666514,18,284.0793955949545,125.44438871899132,215.26767773651642,487.4672985361168
601,24236,720,79,356,25170,25,192,148,40,1,1,15,0.48522378860597665,0.32510145879527047,0.18967475259875288,7,137.6204830936607,330.16520019214346,247.32182985189337,553.1541141438697
649,88955,152,53,1799,9024,12,50,49,41,0,0,19,0.30230864450283806,0.3938258706544551,0.3038654848427068,16,64.51143013813905,318.6240352237354,160.71564902871728,641.031088058189
34,86514,926,338,646,17678,1,170,166,49,0,2,3,0.2803139639031497,0.4379357117306206,0.28175032436622965,7,54.05552772423218,84.95338227059835,197.01253424098323,612.2523893639475
132,16358,924,310,293,39256,22,118,19,22,1,3,19,0.5603957183400508,0.2677764802157177,0.1718278014442315,17,61.582452596143575,38.69694114856352,323.3438848709863,400.7147698277337
225,95914,837,237,802,21411,40,150,86,6,0,0,5,0.35066898604099905,0.3579744954560616,0.29135651850293925,4,225.26123599933433,60.14516137712293,66.36865347544114,683.5530590458867
803,77918,614,193,1227,44803,37,183,134,38,0,3,5,0.4035728031555532,0.3045042090691453,0.29192298777530135,12,47.306828902711544,125.99337851552872,295.2305191548837,624.4386713350905
906,15596,482,116,1658,20296,47,18,136,2,2,3,10,0.32496653413755955,0.395326889013584,0.2797065768488565,13,142.87050311295286,355.70703358347305,87.2027745837258,480.6277542530798
913,34572,426,93,1388,27293,1,81,128,11,2,0,16,0.45167854843898164,0.4006175820673368,0.1477038694936816,4,282.32190014126684,217.1029113088764,42.297174239550515,563.9240089241537
379,79757,314,347,901,28172,1,75,153,6,0,0,2,0.343879425601351,0.4411139805275933,0.21500659387105578,1,128.60663578265167,155.04268022980506,92.16749191959101,730.8877393521516
76,2279,745,259,1041,22128,42,182,165,48,0,3,12,0.5407854249029154,0.32539696803061996,0.13381760706646464,1,285.7082058553435,327.71989169527,286.289468640114,558.2670449055881
896,64197,506,372,1507,19257,42,91,37,25,1,1,2,0.38289524152787,0.3717180306917445,0.2453867277803854,7,279.7314577993635,181.80067104529738,165.7172345678481,730.5365678253639
852,63516,300,450,1383,13855,21,187,188,32,0,4,15,0.2776535288970354,0.45619259481386526,0.2661538762890994,9,112.35208943212747,135.60494051434208,322.2943731434709,609.7202269476577
965,8083,949,30,513,20642,15,186,43,36,2,4,14,0.359967572315154,0.41692391846130356,0.22310850922354228,1,274.15543033106974,345.3085421297952,205.77702629605903,454.18398840558666
849,18771,111,205,1481,36585,17,32,85,47,0,1,10,0.3949261975541492,0.39410984598559057,0.21096395646026028,16,280.50517382115373,314.58841817454714,37.45386789532087,675.2938090092085
685,30975,995,187,1198,21025,22,146,43,14,1,0,17,0.4638372484750292,0.35997447473319893,0.17618827679177185,18,163.147065098454,312.62890576551274,270.09905921664546,615.2449599119175
298,46648,276,426,1478,5458,38,27,73,1,2,3,14,0.5344922939000454,0.32226578901365266,0.14324191708630207,15,100.4908620534086,201.6153889218214,66.92802442161295,463.8968686991564
399,49285,876,484,1707,6307,35,122,118,40,2,4,4,0.4304220635570857,0.23232529010948763,0.33725264633342666,6,204.62572030877615,294.4618636031774,294.44217720974467,548.4058094132225
665,20063,977,16,1894,42701,45,179,189,6,2,3,15,0.35918388998913064,0.4107561768672878,0.23005993314358153,2,338.6681919800658,90.08337535362487,86.31435418473531,407.88183298812106
135,68642,631,79,1009,19425,16,125,121,31,2,1,15,0.465324643091543,0.4033050943319503,0.13137026257650677,9,244.27160536474076,222.02969078134163,145.724539244847,498.4007085058227
699,91093,983,136,287,44427,8,176,133,3,0,3,16,0.24827690528705545,0.3932690857307428,0.3584540089822017,4,87.9290367051325,359.5883841539278,285.0259289244957,609.892396605036
688,87143,851,408,1808,29273,47,36,144,19,1,1,8,0.42255262838133184,0.3731849614832318,0.20426241013543636,13,258.7235697857292,127.47107422351716,349.6675047546012,717.4718129373264
686,38599,971,475,1413,39506,17,153,50,49,0,0,2,0.4601156936329285,0.24157140485911366,0.2983129015079579,11,173.1130141394146,296.1080302979712,154.43037346665534,776.6289507768906
149,52920,951,169,144,6668,17,98,37,35,0,1,19,0.4627059640236479,0.365337092462263,0.17195694351408902,13,228.16214711404996,194.3102664147025,307.84907376664347,583.9222030173615
860,29529,786,257,1696,26934,26,97,151,31,2,1,12,0.33497372864040176,0.41660193226526476,0.24842433909433354,11,275.91145173274117,43.334903879399256,93.91540893440597,536.0110441434742
816,36954,12,212,182,48195,13,126,50,27,1,4,2,0.4933423430344796,0.3049997460119248,0.20165791095359548,19,202.50736275733902,285.6114982682486,300.40522301783454,596.3501653431975
633,28856,94,157,1246,8697,17,167,9,12,2,3,6,0.4764195089131639,0.24496565543720727,0.27861483564962874,8,302.68463148205836,86.47066337135779,250.2605098508441,486.2593266155734
87,3573,803,481,457,25417,38,79,119,0,0,4,5,0.3761578929274486,0.4913336256702447,0.13250848140230673,7,271.9221190710703,241.5436449894713,94.56907491614342,574.1999083915784
980,79344,337,152,1651,17446,17,37,199,34,0,2,8,0.3500833211858998,0.43197817897297697,0.21793849984112318,16,236.04956890620107,58.69750500573592,131.3388267177229,667.81457878631
375,36367,825,441,1189,41597,48,76,148,47,2,1,11,0.40455553430477353,0.3097801077178734,0.28566435797735307,3,80.51559330383775,347.2005781611482,74.14324768000706,549.878042902388
770,61774,459,208,1035,11751,14,125,69,29,0,2,14,0.2624138978149453,0.4725420295750198,0.26504407261003476,17,310.04295215537536,127.7275022054209,158.29394870654497,638.1181235228253
503,24752,463,414,1780,47218,45,86,84,35,0,4,19,0.29159652605005076,0.4359946684633334,0.2724088054866159,18,343.5283710821384,105.86567171192729,98.22229477629793,526.4712609286869
146,56029,933,435,474,8352,6,53,56,24,2,3,2,0.33252892238125337,0.5004971058212547,0.16697397179749193,15,75.88331647611376,73.260695362222,245.73931446620864,507.95349640104246
859,18685,638,163,261,14516,35,149,125,15,0,4,9,0.3430585610407718,0.48721809802893806,0.16972334093029004,17,193.56077836019924,346.910734768581,363.1592099138872,611.0301447898398
820,52693,230,385,1869,24299,46,15,38,18,1,3,0,0.43874304517281426,0.2691797775403766,0.2920771772868091,11,116.727728560119,268.4877537178372,34.02306963322849,629.8048084327074
156,56961,163,393,1503,32957,14,27,32,0,2,3,18,0.4707118578174644,0.3070101196484533,0.22227802253408233,5,282.76530798756414,278.4563977205597,211.20813745124505,491.2015684919562
422,77908,674,151,1779,29927,47,162,186,4,1,0,18,0.44322614484206346,0.22549352989925114,0.33128032525868534,16,271.7459280615745,197.30052806238194,222.17831017891825,599.4858393831846
937,75532,21,322,1481,42094,8,187,17,21,0,1,12,0.3262120092641118,0.3117253742261488,0.3620626165097394,15,77.19651539108357,189.03380806561194,336.259944543072,701.3658458128456
670,82994,142,174,1311,37412,15,172,183,23,0,4,11,0.38167404354333634,0.4063477526488495,0.2119782038078142,10,323.80413587264843,66.85711640214467,199.51178714692406,596.6019195524902
87,57133,313,323,421,30493,27,45,56,42,2,3,0,0.37689434637053293,0.32993739149139084,0.2931682621380763,14,90.62597643263076,217.54676702063725,212.13997558104737,503.21617780902267
663,98425,302,30,549,27711,13,71,95,44,0,4,18,0.3419677767408599,0.4880753968663738,0.16995682639276624,2,297.081773592116,112.7170258614448,188.00368844501017,556.4152547939949
542,62268,984,91,1597,9003,49,182,47,36,2,4,15,0.4605870675214731,0.35573295965682117,0.1836799728217058,16,183.08842047538164,357.343686488136,120.08294202809627,451.6356372029062
780,93201,309,78,1136,32707,31,84,41,35,2,3,14,0.37771871079118857,0.4433051464282414,0.17897614278057006,19,139.97121834198066,296.85461490507436,48.76975963838608,512.5783887803368
831,39243,749,140,283,4278,35,25,26,35,2,2,15,0.5017970871278054,0.3764432303716109,0.1217596825005838,8,83.01015299586152,168.35234016461735,166.9003235402951,480.519510466257
125,58384,792,96,210,8296,6,84,73,3,2,1,10,0.372432602570122,0.33889373782088483,0.28867365960899316,15,86.15077580912084,80.69932166166356,47.618142865627306,429.45622662900996
667,32653,52,227,607,26398,5,152,109,35,2,1,5,0.44894851750607156,0.3137038662019529,0.23734761629197546,10,251.7333358248016,293.0861165314926,214.41497727108245,604.4212718271368
147,27657,953,430,1413,36842,22,64,179,17,1,0,10,0.34352862655387784,0.3427417354667104,0.3137296379794118,5,214.39417996228536,70.88801197224086,132.9433704861682,576.1725595790389
589,40952,352,481,394,14261,49,133,169,49,2,0,2,0.421080914936398,0.35070125158210785,0.22821783348149424,16,70.89861625316296,93.42680742151862,208.75680451101832,625.5149186089182
630,23180,335,314,1574,12173,23,150,31,15,1,0,14,0.36856345742741203,0.3708279850351006,0.2606085575374873,12,67.75378324683894,100.85937344431619,74.98948307238754,553.7460893816915
517,98432,823,412,1003,31449,25,114,25,40,0,1,0,0.5087780573725043,0.3521328001170934,0.1390891425104023,13,54.22404254888514,216.5583638214866,342.43103852268547,784.1389458387418
266,79411,507,380,1338,42080,34,63,24,17,2,2,6,0.43393424981472867,0.33215148936463923,0.233914260820632,9,279.1620613701373,293.6639790867727,329.6646165892282,624.3350176099966
914,2622,373,354,1073,2637,26,86,74,21,0,1,0,0.43447666376879557,0.38436157220311223,0.1811617640280922,17,268.4804985518119,135.2954843727719,93.6488305827653,715.2194882327811
926,49756,900,350,731,32781,47,170,22,1,2,1,16,0.4064684827945446,0.3368800909457556,0.2566514262596997,12,49.57438193628268,58.364387782221954,145.0538349034933,522.0018394871851
301,41809,436,393,1690,14652,5,106,56,20,1,1,8,0.49008392940047113,0.35818845885347333,0.15172761174605548,5,217.69047532498593,185.62038528068044,235.52007857041318,628.21927164158
218,17725,30,405,1150,6103,26,150,179,35,1,1,12,0.3894316051054161,0.39956191087378873,0.2110064840207952,12,58.366512006301114,280.61693078857843,62.0548794474786,543.6988139641
733,62396,416,454,1753,26500,20,95,125,43,1,2,10,0.4349203024852879,0.2681222483172556,0.2969574491974564,1,332.75483315399543,104.25738743427507,148.78022007391053,645.7869646545912
476,52226,628,434,832,35800,6,157,86,38,0,0,19,0.4361760337016876,0.27571768227425214,0.28810628402406024,16,333.8843354253444,103.67472359319036,114.12261608436704,668.3900828144074
610,82182,345,170,1354,36529,6,76,30,46,2,4,5,0.41647846024541607,0.3765271180941443,0.20699442166043977,12,263.9080515873986,347.32105416114814,336.6981041200934,576.9049213352934
819,83565,824,187,1688,48963,18,145,63,38,0,0,0,0.4603158054832874,0.2674366064186056,0.2722475880981071,9,340.27328868221576,349.6414985849246,315.59106315688376,850.0
890,30402,126,126,1930,19452,4,86,198,28,1,0,6,0.29384680902606436,0.37647838596978545,0.32967480500415025,13,301.83676518858636,361.8060202406281,224.24396832439936,695.2071238609333
276,5263,133,205,420,32174,17,148,32,25,0,4,11,0.2721039266299237,0.3745597747088124,0.35333629866126387,17,307.5604229355615,300.5659665275513,204.31602285197735,515.6163128011349
992,97523,408,392,1012,36436,14,56,1,20,1,1,19,0.4957231900028446,0.24457486209660304,0.2597019479005524,17,220.85212994092763,93.04169667126176,341.79314117270803,677.0590778878609
105,47828,802,499,1356,48406,14,102,17,16,1,2,18,0.4238790566731524,0.29059858905022934,0.28552235427661826,4,132.52983140241892,101.01380946775255,342.36330729790313,518.8420474821937
183,48924,813,336,1793,16954,13,150,174,15,1,2,16,0.35420397934303943,0.430632928203812,0.2151630924531486,14,102.96270356400123,143.9754559100013,354.72559199280624,518.8893582876289
685,75182,724,95,536,18186,7,90,160,30,2,0,3,0.4431655608198793,0.28700017037121245,0.26983426880890826,19,139.61200738304126,136.57439799671943,72.00192617624286,590.7253573731197
464,94065,60,298,880,13356,44,44,83,8,2,4,2,0.4692180259429144,0.3517686772215737,0.17901329683551198,7,240.5459690798358,350.436795941133,83.78686660566203,587.6518082661516
115,60052,792,90,1656,33963,15,171,34,30,1,3,0,0.28182823494056064,0.3896887146702631,0.3284830503891763,3,87.83993950385364,294.33978426536737,256.706794057762,529.0199049380609
726,12664,333,161,1526,3187,19,87,178,13,0,1,17,0.5080002917220278,0.35931790755155096,0.1326818007264213,1,116.64447927350274,272.54294537412056,211.38054966429803,597.1480596908693
314,36737,798,70,1176,12707,43,114,113,48,0,0,14,0.4652694090923572,0.3532941900088719,0.18143640089877083,12,186.8003890364806,92.29768005947416,36.18607813923405,562.6049399476885
249,90563,150,70,1910,36098,47,46,145,36,2,2,7,0.4790125917992409,0.31091389570994316,0.21007351249081596,15,108.07178300574621,334.6910623863804,50.761637056488986,515.8394776167032
98,30373,479,363,1436,27935,44,167,109,1,1,4,0,0.4524583405133485,0.3748276397979515,0.1727140196887001,11,227.19562935488065,307.33657713456824,327.50692805669973,574.6521566521714
76,37397,796,37,1404,22225,35,178,87,47,0,4,19,0.4855672244278562,0.32481528337433313,0.18961749219781074,10,339.2639695328705,84.82001684485444,321.0717165056944,445.0423169133127
123,87145,811,451,825,4606,17,169,71,45,1,0,13,0.3534122029006055,0.39483051640849837,0.25175728069089615,2,280.60993751054735,321.8420612069258,149.68575886867512,693.7285153966181
779,39709,343,52,130,33828,35,134,124,13,0,3,3,0.27796887397191605,0.37669241059850084,0.3453387154295831,4,253.25291573988585,121.20292468410788,328.5019566717291,605.4643322435352
987,62120,902,178,436,27489,19,49,29,32,2,2,4,0.3104735669378411,0.3638415938130924,0.3256848392490665,17,225.2116944545659,57.09136485375552,228.8811499232971,572.4937622773332
482,20250,973,432,282,15387,20,175,171,34,1,0,12,0.4618366269798076,0.3317470518593641,0.20641632116082828,17,193.46254960111673,250.03547268226035,299.97839175133214,650.8381769516914
233,22172,382,95,1146,4927,36,83,52,38,1,3,14,0.3648077812577857,0.35420210570035277,0.2809901130418615,8,92.498892977611,249.02456089375076,173.1894088386718,422.4746429259577
941,12555,573,186,643,7296,35,90,137,46,0,4,5,0.39301282985430147,0.3740552656077557,0.2329319045379427,14,329.72800256799997,61.80222320448206,67.98843966054443,570.1856814402901
247,88410,503,26,1569,31444,32,133,86,19,0,1,0,0.4593035993629124,0.3460447722337637,0.19465162840332384,4,113.25956067430016,136.81535599375508,175.29856598641544,644.6646745217549
503,79617,548,107,1197,47390,48,90,179,1,0,2,18,0.28402552068513764,0.4479976360831515,0.2679768432317108,6,60.58847398868385,362.59284485560545,183.1954323289608,588.3065887432606
461,54276,678,463,1133,47893,44,136,176,40,1,2,12,0.41958355768000505,0.3325655264555318,0.24785091586446317,19,281.2550850416129,257.27293344792685,214.566304936602,635.4432153354566
370,58492,760,207,1607,3591,40,108,138,18,2,3,5,0.34648185160718,0.4185375564884925,0.23498059190432755,4,88.83120400094074,274.57518081211526,65.37020882298339,488.76834217280634
580,54002,165,107,1579,45895,24,56,193,36,2,0,14,0.4018052949082053,0.37983211459937366,0.218362590492421,3,154.58515984629395,101.3272906774424,362.11962412161984,538.8821045685427
641,90599,300,74,1689,49516,17,30,185,17,0,4,15,0.38760268951812754,0.4350311830683692,0.1773661274135032,6,39.47545097747821,56.391993786311296,111.78583497031363,498.5109906168059
318,73355,657,339,1687,27147,7,20,163,15,2,3,15,0.2956408503156806,0.43154099311051325,0.2728181565738062,7,75.91776075105011,122.7620660632141,96.51505518492613,441.90705082339935
283,92248,153,350,759,39889,43,89,160,3,0,1,9,0.5657734749616986,0.2860676872886387,0.14815883774966265,14,88.02321630457055,113.3809590397193,206.47897781673873,668.5173188540487
763,25762,115,14,259,2200,1,39,174,11,2,1,8,0.35053459162127165,0.36450451873469764,0.2849608896440307,12,48.227392796309616,108.57227375059779,209.9647400972877,468.9794387468345
386,12046,429,11,1137,16721,35,111,12,28,1,1,8,0.3283364023948979,0.384651212874708,0.2870123847303942,16,249.98008046865314,94.57269783215825,177.33994717413682,501.1539787087911
52,97999,679,31,1301,20238,32,44,39,6,0,3,16,0.3239165268499931,0.37028903428097293,0.3057944388690339,8,310.3976115940443,222.54315636956045,288.58386901896023,553.8596405935618
791,29769,667,121,511,12087,36,76,88,13,2,4,16,0.37511376106141997,0.3666002655273294,0.25828597341125065,2,155.0606611325902,139.9146644070103,203.0792242440819,397.49867490327676
551,54302,11,66,1111,31816,13,176,67,11,1,2,16,0.27603515015079594,0.3779274218420692,0.34603742800713483,13,322.98311970059723,304.81558004092267,234.24797747356968,556.7030023446877
787,24150,954,75,152,24408,6,86,41,34,2,0,11,0.3457101943349351,0.43175085994854967,0.22253894571651517,8,101.47110247764238,91.62238497887364,272.45503911160813,517.6158338560671
866,69247,598,339,507,40740,14,147,146,4,1,2,12,0.4560644549193935,0.34093432124761386,0.20300122383299263,16,139.0057918930152,185.6500687409624,38.38340902389532,610.6019019803045
129,5853,653,107,946,1136,37,100,93,16,1,4,11,0.4679560958433874,0.3981387852519295,0.13390511890468315,4,80.49689266544141,34.575375202736794,221.16580115259,358.83454390298016
831,95613,99,153,1145,18413,48,116,18,41,2,2,13,0.39911455299128407,0.37537869560963805,0.225506751399078,16,237.88733046536453,191.36357802248935,326.2051478615037,589.6002319414921
